Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region,Province
10419,20102789,3000,215000,apartment,1.0,22.0,0,0,1,,,0,Good,9772.727272727272,Flanders,Flemish Brabant
6636,20216064,9700,215000,apartment,2.0,80.0,0,0,1,,,0,Just renovated,2687.5,Flanders,East Flanders
6341,20220630,2930,215000,apartment,2.0,111.0,1,0,1,,,0,To be done up,1936.936936936937,Flanders,Antwerp
2870,11386922,4400,215000,house,2.0,75.0,0,0,1,13.0,65.0,0,Just renovated,2866.6666666666665,Wallonia,Liège
5901,20209843,5000,215000,apartment,1.0,57.0,1,0,1,6.0,,0,As new,3771.9298245614036,Wallonia,Namur
799,20246202,9050,215000,house,3.0,83.0,0,0,1,,,0,To be done up,2590.3614457831327,Flanders,East Flanders
6974,20187248,8420,215000,apartment,2.0,81.0,1,0,1,,,0,To be done up,2654.320987654321,Flanders,West Flanders
840,20245242,5680,215000,house,4.0,144.0,0,0,1,,,0,As new,1493.0555555555557,Wallonia,Namur
453,20244858,5544,215000,house,3.0,90.0,0,0,1,18.0,1300.0,0,Good,2388.8888888888887,Wallonia,Namur
4946,20246512,8500,215000,house,3.0,154.0,0,0,1,,156.0,0,As new,1396.1038961038962,Flanders,West Flanders
4495,20195734,4020,215000,house,2.0,124.0,1,0,1,,730.0,0,Good,1733.8709677419354,Wallonia,Liège
2127,20240071,9000,215000,house,1.0,40.0,0,0,1,,,0,To be done up,5375.0,Flanders,East Flanders
7006,20180536,1000,215000,apartment,1.0,38.0,0,1,1,,,0,Good,5657.894736842105,Brussels,Brussels
9302,20086428,1470,215000,apartment,2.0,80.0,0,0,1,,,0,Good,2687.5,Wallonia,Walloon Brabant
9303,11328583,2140,215000,apartment,2.0,104.0,1,0,1,19.0,1.0,0,Good,2067.3076923076924,Flanders,Antwerp
2126,20242928,4540,215000,house,2.0,134.0,1,0,1,50.0,250.0,0,Good,1604.4776119402984,Wallonia,Liège
5923,20234255,9300,215000,apartment,2.0,81.0,1,0,1,,,0,Good,2654.320987654321,Flanders,East Flanders
7552,11346577,9100,215000,apartment,2.0,80.0,1,0,1,,,0,Just renovated,2687.5,Flanders,East Flanders
7045,20084754,2660,215000,apartment,1.0,50.0,1,0,1,,,0,Good,4300.0,Flanders,Antwerp
9899,20213071,2850,215000,apartment,2.0,96.0,0,0,1,6.0,,0,As new,2239.5833333333335,Flanders,Antwerp
8087,20205078,1180,215000,apartment,1.0,50.0,1,0,1,,,0,To be done up,4300.0,Brussels,Brussels
4323,20218733,7500,215000,house,2.0,100.0,0,0,1,,,0,Good,2150.0,Wallonia,Hainaut
7501,20022108,9600,215000,apartment,1.0,82.0,1,0,1,10.0,2000.0,0,Good,2621.951219512195,Flanders,East Flanders
7063,20178977,1070,215000,apartment,2.0,87.0,0,0,1,3.0,,0,Good,2471.264367816092,Brussels,Brussels
40,20219660,4100,215000,house,4.0,200.0,0,0,1,30.0,420.0,0,Just renovated,1075.0,Wallonia,Liège
2299,20221177,8500,215000,house,2.0,125.0,0,0,1,,,0,To be done up,1720.0,Flanders,West Flanders
9155,20196674,1050,215000,apartment,1.0,55.0,0,0,1,,,0,Good,3909.090909090909,Brussels,Brussels
5609,20227277,1080,215000,apartment,2.0,75.0,1,0,1,,,0,To be done up,2866.6666666666665,Brussels,Brussels
7321,20221209,9000,215000,apartment,1.0,34.0,0,0,1,,,0,Good,6323.529411764706,Flanders,East Flanders
4772,20153050,9940,215000,house,2.0,131.0,0,0,1,,,0,To renovate,1641.2213740458014,Flanders,East Flanders
1035,20240194,9500,215000,house,2.0,75.0,0,0,1,,,0,Just renovated,2866.6666666666665,Flanders,East Flanders
6193,20205646,2610,215000,apartment,2.0,84.0,1,0,1,4.0,,0,Good,2559.5238095238096,Flanders,Antwerp
6456,20229318,1070,215000,apartment,2.0,77.0,1,0,1,,,0,Good,2792.2077922077924,Brussels,Brussels
6367,20223642,2020,215000,apartment,2.0,86.0,1,0,1,4.0,,0,Good,2500.0,Flanders,Antwerp
6366,20223644,2018,215000,apartment,2.0,86.0,1,0,1,4.0,,0,Good,2500.0,Flanders,Antwerp
6014,20189629,4041,215000,apartment,1.0,60.0,1,0,1,12.0,855.0,0,As new,3583.3333333333335,Wallonia,Liège
3605,20182998,9500,215000,house,4.0,183.0,1,0,1,,,0,To be done up,1174.863387978142,Flanders,East Flanders
10021,20216043,8310,215000,apartment,2.0,84.0,0,0,1,,,0,Good,2559.5238095238096,Flanders,West Flanders
309,20235150,4420,215000,house,2.0,106.0,1,0,1,15.0,40.0,0,Just renovated,2028.301886792453,Wallonia,Liège
304,20230230,4101,215000,house,2.0,117.0,1,0,1,30.0,205.0,0,As new,1837.6068376068376,Wallonia,Liège
5452,20234942,4000,215000,apartment,2.0,130.0,0,0,1,10.0,,0,To be done up,1653.8461538461538,Wallonia,Liège
5765,20215926,9700,215000,apartment,2.0,80.0,0,0,1,,,0,Just renovated,2687.5,Flanders,East Flanders
3063,20148920,6840,215000,house,3.0,107.0,1,0,1,,201.0,0,Good,2009.3457943925234,Wallonia,Luxembourg
4366,20132766,4040,215000,house,3.0,98.0,1,0,1,28.0,,0,Good,2193.877551020408,Wallonia,Liège
7452,20204518,1080,215000,apartment,2.0,80.0,1,0,1,,,0,Good,2687.5,Brussels,Brussels
6501,20205255,2600,215000,apartment,3.0,80.0,0,0,1,5.0,,0,To be done up,2687.5,Flanders,Antwerp
5978,20230635,8310,215000,apartment,2.0,91.0,0,0,1,10.0,,0,Good,2362.6373626373625,Flanders,West Flanders
3280,20052313,9100,215000,house,3.0,147.0,0,0,1,,181.0,0,To renovate,1462.5850340136055,Flanders,East Flanders
5753,20244552,1160,215000,apartment,1.0,55.0,0,0,1,,,0,Good,3909.090909090909,Brussels,Brussels
7712,20243226,1830,215000,apartment,1.0,70.0,1,0,1,3.0,,0,Just renovated,3071.4285714285716,Flanders,Flemish Brabant
8352,20128673,8880,215000,apartment,2.0,95.0,1,0,1,,,0,Good,2263.157894736842,Flanders,West Flanders
8849,20159187,6900,215000,apartment,2.0,89.0,0,0,1,,,0,Good,2415.7303370786517,Wallonia,Luxembourg
8818,20204804,1030,215000,apartment,1.0,55.0,1,0,1,,,0,As new,3909.090909090909,Brussels,Brussels
6897,20175509,1180,215000,apartment,1.0,52.0,0,0,1,10.0,,0,Good,4134.615384615385,Brussels,Brussels
8351,11149877,8620,215000,apartment,1.0,53.0,1,1,1,,,0,Just renovated,4056.603773584906,Flanders,West Flanders
444,20228129,9600,214000,house,4.0,162.0,1,0,1,15.0,65.0,0,Good,1320.9876543209878,Flanders,East Flanders
4365,11445326,2880,214000,house,3.0,122.0,0,0,1,,,0,To be done up,1754.0983606557377,Flanders,Antwerp
6172,20230567,2830,214000,apartment,2.0,75.0,0,0,1,,,0,As new,2853.3333333333335,Flanders,Antwerp
6192,20204033,9800,214000,apartment,4.0,170.0,1,0,1,74.0,,0,To be done up,1258.8235294117646,Flanders,East Flanders
6154,20217219,2610,213000,apartment,1.0,50.0,0,0,1,6.0,,0,To renovate,4260.0,Flanders,Antwerp
5359,20223805,1060,213000,apartment,1.0,42.0,1,0,1,,,0,Good,5071.428571428572,Brussels,Brussels
7184,20062441,1080,212500,apartment,2.0,95.0,0,0,1,12.0,,0,To be done up,2236.842105263158,Brussels,Brussels
9961,10249177,2100,212000,apartment,2.0,115.0,0,0,1,,,0,Good,1843.4782608695652,Flanders,Antwerp
2739,20219612,6001,211500,house,4.0,144.0,0,0,1,,,0,To be done up,1468.75,Wallonia,Hainaut
5512,20217957,3700,210000,apartment,2.0,95.0,1,0,1,,,0,Just renovated,2210.5263157894738,Flanders,Limburg
1792,11399470,4683,210000,house,3.0,188.0,1,0,1,32.0,75.0,0,To be done up,1117.0212765957447,Wallonia,Liège
9301,11279771,8670,210000,apartment,1.0,62.0,0,0,1,,,0,As new,3387.0967741935483,Flanders,West Flanders
8470,20033240,9051,210000,apartment,2.0,90.0,0,0,1,,,1,Good,2333.3333333333335,Flanders,East Flanders
8526,20046523,8380,210000,apartment,2.0,58.0,1,0,1,,,0,To be done up,3620.689655172414,Flanders,West Flanders
9068,20146400,1080,210000,apartment,2.0,81.0,0,0,1,,,0,To be done up,2592.5925925925926,Brussels,Brussels
9069,20013395,4000,210000,apartment,1.0,68.0,1,0,1,5.0,,0,As new,3088.235294117647,Wallonia,Liège
697,20245793,6060,210000,house,2.0,140.0,0,0,1,60.0,,0,Good,1500.0,Wallonia,Hainaut
1809,11491775,2060,210000,house,3.0,102.0,1,0,1,,,0,To renovate,2058.823529411765,Flanders,Antwerp
7044,20111873,2170,210000,apartment,2.0,70.0,1,0,1,3.0,,0,Just renovated,3000.0,Flanders,Antwerp
9250,20134258,2600,210000,apartment,1.0,58.0,0,1,1,,,0,Good,3620.689655172414,Flanders,Antwerp
2097,20201368,6060,210000,house,3.0,172.0,0,0,1,18.0,42.0,0,Good,1220.9302325581396,Wallonia,Hainaut
5346,20216063,9700,210000,apartment,2.0,80.0,0,0,1,,,0,Just renovated,2625.0,Flanders,East Flanders
2312,20202056,4480,210000,house,4.0,176.0,0,0,1,15.0,244.0,0,Good,1193.1818181818182,Wallonia,Liège
2446,20205140,9860,210000,house,3.0,128.0,0,0,1,,,0,Good,1640.625,Flanders,East Flanders
751,20231195,4100,210000,house,3.0,199.0,1,0,1,30.0,370.0,0,Just renovated,1055.2763819095478,Wallonia,Liège
5329,20242618,9200,210000,apartment,2.0,85.0,0,0,1,,,0,Good,2470.5882352941176,Flanders,East Flanders
5764,20216062,9700,210000,apartment,2.0,80.0,0,0,1,,,0,Just renovated,2625.0,Flanders,East Flanders
1750,20069804,4040,210000,house,4.0,165.0,1,0,1,14.0,41.0,0,Good,1272.7272727272727,Wallonia,Liège
6896,11337935,1853,210000,apartment,2.0,87.0,1,0,1,5.0,,0,Good,2413.793103448276,Flanders,Flemish Brabant
6630,20149965,4300,210000,apartment,2.0,75.0,0,0,1,4.0,,0,Just renovated,2800.0,Wallonia,Liège
5432,20203838,3000,210000,apartment,1.0,18.0,1,0,1,,,0,Good,11666.666666666666,Flanders,Flemish Brabant
5726,20232005,1060,210000,apartment,2.0,75.0,0,0,1,1.0,,0,To renovate,2800.0,Brussels,Brussels
1130,20227017,4350,210000,house,4.0,135.0,0,0,1,,730.0,0,To renovate,1555.5555555555557,Wallonia,Liège
7451,20239828,1348,210000,apartment,1.0,42.0,0,0,1,8.0,124.0,0,To be done up,5000.0,Wallonia,Walloon Brabant
10305,20055656,1081,210000,apartment,2.0,101.0,1,0,1,,,0,To renovate,2079.207920792079,Brussels,Brussels
8940,20230641,5590,210000,apartment,2.0,91.0,1,0,1,2.0,,0,Just renovated,2307.6923076923076,Wallonia,Namur
5141,20139578,6724,210000,house,3.0,111.0,1,0,1,,315.0,0,Good,1891.8918918918919,Wallonia,Luxembourg
4395,20107916,4100,210000,house,6.0,260.0,1,0,1,142.0,,0,To renovate,807.6923076923077,Wallonia,Liège
4394,11273130,3800,210000,house,6.0,400.0,0,0,1,,,0,To renovate,525.0,Flanders,Limburg
2869,20074565,4260,210000,house,4.0,125.0,0,0,1,,600.0,0,To renovate,1680.0,Wallonia,Liège
9685,20192706,1030,210000,apartment,1.0,84.0,0,0,1,,,0,To renovate,2500.0,Brussels,Brussels
637,20231858,3300,210000,house,3.0,185.0,0,0,1,,30.0,0,To renovate,1135.1351351351352,Flanders,Flemish Brabant
6060,20235787,9100,210000,apartment,2.0,84.0,0,0,1,,,0,Good,2500.0,Flanders,East Flanders
4771,11231307,6800,210000,house,6.0,144.0,0,0,1,,,0,Good,1458.3333333333333,Wallonia,Luxembourg
5834,20227698,1200,210000,apartment,2.0,78.0,0,0,1,15.0,,0,To renovate,2692.3076923076924,Brussels,Brussels
5291,20240348,1000,210000,apartment,1.0,59.0,1,1,1,3.0,,0,Good,3559.322033898305,Brussels,Brussels
4770,11480864,4100,210000,house,4.0,145.0,1,0,1,110.0,,0,Just renovated,1448.2758620689656,Wallonia,Liège
3001,20020030,4032,210000,house,4.0,171.0,0,0,1,17.0,14.0,0,To be done up,1228.0701754385964,Wallonia,Liège
7727,20234337,1083,210000,apartment,1.0,72.0,0,0,1,,,0,Just renovated,2916.6666666666665,Brussels,Brussels
5817,20126743,2018,210000,apartment,1.0,55.0,1,0,1,3.0,,0,Good,3818.181818181818,Flanders,Antwerp
7877,20121802,8400,210000,apartment,2.0,65.0,1,0,1,,,0,Just renovated,3230.769230769231,Flanders,West Flanders
3938,20217477,7020,210000,house,2.0,138.0,0,0,1,,,0,To renovate,1521.7391304347825,Wallonia,Hainaut
5810,20234876,5100,210000,apartment,2.0,85.0,1,0,1,5.0,,0,Good,2470.5882352941176,Wallonia,Namur
6518,20178649,2100,210000,apartment,2.0,85.0,0,0,1,,,0,As new,2470.5882352941176,Flanders,Antwerp
9519,20125792,1030,210000,apartment,2.0,84.0,0,0,1,,,0,To renovate,2500.0,Brussels,Brussels
7845,20189009,1060,210000,apartment,2.0,60.0,0,0,1,,,0,To renovate,3500.0,Brussels,Brussels
7846,20186193,9000,210000,apartment,1.0,49.0,1,0,1,,,0,To be done up,4285.714285714285,Flanders,East Flanders
4675,20061234,4100,209900,house,3.0,126.0,1,0,1,15.0,133.0,0,Good,1665.873015873016,Wallonia,Liège
6657,20233061,2020,209900,apartment,3.0,116.0,1,0,1,5.0,,0,To renovate,1809.4827586206898,Flanders,Antwerp
1477,20180211,4610,209900,house,3.0,116.0,1,0,1,,,0,Good,1809.4827586206898,Wallonia,Liège
7551,20042172,9100,209900,apartment,2.0,80.0,1,0,1,,,0,Just renovated,2623.75,Flanders,East Flanders
7550,20042170,9100,209900,apartment,2.0,80.0,1,0,1,,,0,Just renovated,2623.75,Flanders,East Flanders
6494,20243873,9900,209858,apartment,1.0,59.0,1,0,1,2.0,,0,Good,3556.915254237288,Flanders,East Flanders
7590,20123101,4420,209682,apartment,2.0,78.0,1,0,1,34.0,,0,As new,2688.230769230769,Wallonia,Liège
5118,20164517,4500,209000,house,3.0,165.0,0,0,1,30.0,,0,Good,1266.6666666666667,Wallonia,Liège
366,20223418,6852,209000,house,3.0,130.0,1,0,1,,,0,Good,1607.6923076923076,Wallonia,Luxembourg
9489,20192108,8430,209000,apartment,1.0,45.0,1,0,1,3.0,,0,Good,4644.444444444444,Flanders,West Flanders
5117,20111233,4101,209000,house,4.0,164.0,0,0,1,,295.0,0,Good,1274.3902439024391,Wallonia,Liège
2868,11159467,4400,209000,house,3.0,130.0,0,0,1,25.0,140.0,0,Good,1607.6923076923076,Wallonia,Liège
5140,20160925,4101,209000,house,3.0,249.0,1,0,1,15.0,115.0,0,To be done up,839.3574297188756,Wallonia,Liège
6920,20220030,6800,209000,apartment,3.0,78.0,1,0,1,5.0,,0,Good,2679.4871794871797,Wallonia,Luxembourg
775,20244697,6761,209000,house,2.0,110.0,1,0,1,45.0,390.0,0,Good,1900.0,Wallonia,Luxembourg
4393,20053274,4420,209000,house,2.0,105.0,0,0,1,24.0,80.0,0,To be done up,1990.4761904761904,Wallonia,Liège
4364,11440089,6890,209000,house,3.0,130.0,0,0,1,30.0,163.0,0,To be done up,1607.6923076923076,Wallonia,Luxembourg
4392,11120083,4020,209000,house,3.0,146.0,0,0,1,,,0,Good,1431.5068493150684,Wallonia,Liège
3457,20209562,9260,209000,house,4.0,180.0,0,0,1,20.0,,0,To be done up,1161.111111111111,Flanders,East Flanders
8709,20237212,2100,209000,apartment,1.0,62.0,0,0,1,20.0,40.0,0,As new,3370.967741935484,Flanders,Antwerp
8525,11134858,2830,209000,apartment,1.0,60.0,0,0,1,,,0,Just renovated,3483.3333333333335,Flanders,Antwerp
9300,20055200,1080,209000,apartment,2.0,86.0,0,0,1,,,0,Good,2430.232558139535,Brussels,Brussels
2347,20208682,1470,209000,house,2.0,116.0,1,0,1,25.0,382.0,0,Good,1801.7241379310344,Wallonia,Walloon Brabant
481,20224620,4500,209000,house,5.0,225.0,0,0,1,30.0,125.0,0,To renovate,928.8888888888889,Wallonia,Liège
7757,20201214,8900,209000,apartment,3.0,105.0,1,0,1,,,0,Just renovated,1990.4761904761904,Flanders,West Flanders
673,20236278,4000,209000,house,3.0,120.0,0,0,1,,,0,To be done up,1741.6666666666667,Wallonia,Liège
5621,20226740,2610,209000,apartment,2.0,76.0,1,0,1,,,0,Good,2750.0,Flanders,Antwerp
5858,20243651,8370,209000,apartment,1.0,55.0,0,0,1,,,0,As new,3800.0,Flanders,West Flanders
490,20235335,4480,209000,house,3.0,154.0,0,0,1,,723.0,0,Good,1357.142857142857,Wallonia,Liège
1369,20234953,4040,209000,house,3.0,115.0,0,0,1,,,0,Good,1817.391304347826,Wallonia,Liège
3066,20232447,3300,209000,house,2.0,116.0,0,0,1,,35.0,0,To renovate,1801.7241379310344,Flanders,Flemish Brabant
4674,20020716,4030,209000,house,2.0,120.0,1,0,1,9.0,60.0,0,As new,1741.6666666666667,Wallonia,Liège
9578,20173121,6700,209000,apartment,2.0,65.0,1,0,1,,413.0,0,Good,3215.3846153846152,Wallonia,Luxembourg
9067,11431541,4540,209000,apartment,2.0,104.0,1,0,1,5.0,,0,Good,2009.6153846153845,Wallonia,Liège
9066,9535092,1080,209000,apartment,2.0,81.0,1,0,1,6.0,,0,As new,2580.246913580247,Brussels,Brussels
6524,20218194,1030,209000,apartment,1.0,42.0,0,1,1,,,0,Good,4976.190476190476,Brussels,Brussels
2308,20084953,9700,209000,house,3.0,155.0,0,0,1,,,0,To renovate,1348.3870967741937,Flanders,East Flanders
7876,11012300,8870,208000,apartment,2.0,87.0,1,0,1,8.0,,0,Good,2390.8045977011493,Flanders,West Flanders
1453,11389839,2870,208000,house,3.0,166.0,1,0,1,20.0,,0,To renovate,1253.012048192771,Flanders,Antwerp
3817,20214280,4420,208000,house,3.0,90.0,1,0,1,20.0,50.0,0,Good,2311.1111111111113,Wallonia,Liège
5748,20245238,1120,207000,apartment,1.0,75.0,0,0,1,,,0,Good,2760.0,Brussels,Brussels
1841,20246658,7012,205000,house,4.0,180.0,0,0,1,15.0,180.0,0,As new,1138.888888888889,Wallonia,Hainaut
1842,20246671,7012,205000,house,4.0,180.0,0,0,1,15.0,174.0,0,As new,1138.888888888889,Wallonia,Hainaut
8469,11011916,8380,205000,apartment,2.0,66.0,1,0,1,,,0,Just renovated,3106.060606060606,Flanders,West Flanders
6365,20220246,6700,205000,apartment,1.0,60.0,0,0,1,,,0,Good,3416.6666666666665,Wallonia,Luxembourg
1838,20246665,7012,205000,house,4.0,180.0,0,0,1,15.0,175.0,0,As new,1138.888888888889,Wallonia,Hainaut
6261,20114924,9500,205000,apartment,1.0,152.0,0,0,1,,,0,Good,1348.6842105263158,Flanders,East Flanders
6265,20209989,1070,205000,apartment,2.0,78.0,1,0,1,10.0,,0,Good,2628.2051282051284,Brussels,Brussels
6895,20167413,2100,205000,apartment,2.0,98.0,1,0,1,3.0,,0,Good,2091.8367346938776,Flanders,Antwerp
3444,11478921,2222,205000,house,2.0,125.0,0,0,1,,78.0,0,To renovate,1640.0,Flanders,Antwerp
501,20245576,8850,205000,house,3.0,128.0,0,0,1,,820.0,0,To renovate,1601.5625,Flanders,West Flanders
9065,20158138,3300,205000,apartment,2.0,71.0,0,0,1,,,0,Just renovated,2887.323943661972,Flanders,Flemish Brabant
7371,20221063,8210,205000,apartment,2.0,76.0,0,0,1,,,0,Good,2697.3684210526317,Flanders,West Flanders
1839,20246659,7012,205000,house,4.0,180.0,0,0,1,15.0,174.0,0,As new,1138.888888888889,Wallonia,Hainaut
6035,20216954,2180,205000,apartment,2.0,79.0,1,0,1,,,0,Good,2594.9367088607596,Flanders,Antwerp
1840,20246672,7012,205000,house,4.0,180.0,0,0,1,15.0,180.0,0,As new,1138.888888888889,Wallonia,Hainaut
5511,20203956,9051,205000,apartment,1.0,85.0,0,0,1,,,0,Good,2411.764705882353,Flanders,East Flanders
9111,20241080,1140,205000,apartment,2.0,94.0,0,0,1,9.0,,0,To restore,2180.851063829787,Brussels,Brussels
9972,20104776,1070,205000,apartment,3.0,85.0,1,0,1,4.0,,0,To be done up,2411.764705882353,Brussels,Brussels
6978,20210586,1070,205000,apartment,2.0,87.0,0,0,1,,,0,To be done up,2356.32183908046,Brussels,Brussels
4188,20178671,2830,205000,house,2.0,118.0,0,0,1,,63.0,0,To renovate,1737.2881355932204,Flanders,Antwerp
9299,20093261,2100,204970,apartment,2.0,75.0,1,0,1,4.0,,0,Good,2732.9333333333334,Flanders,Antwerp
7918,20183811,9550,204900,apartment,1.0,64.0,0,0,1,7.0,850.0,0,As new,3201.5625,Flanders,East Flanders
7589,20105267,2170,204900,apartment,3.0,80.0,1,0,1,,,0,Good,2561.25,Flanders,Antwerp
7588,20105269,2170,204900,apartment,3.0,80.0,1,0,1,,,0,Good,2561.25,Flanders,Antwerp
7587,20123099,4420,204303,apartment,2.0,80.0,1,0,1,5.0,,0,As new,2553.7875,Wallonia,Liège
2867,11456666,6760,202000,house,3.0,358.0,0,0,1,,,0,To be done up,564.245810055866,Wallonia,Luxembourg
7875,20144817,1745,200000,apartment,3.0,91.0,1,0,1,,,0,To be done up,2197.802197802198,Flanders,Flemish Brabant
4203,20213630,8400,200000,house,3.0,130.0,0,0,1,20.0,,0,To be done up,1538.4615384615386,Flanders,West Flanders
9684,20192963,1190,200000,apartment,1.0,60.0,1,0,1,,,0,To renovate,3333.3333333333335,Brussels,Brussels
10301,11235976,1600,200000,apartment,2.0,84.0,0,0,1,13.0,,0,Good,2380.9523809523807,Flanders,Flemish Brabant
2665,20189213,1570,200000,house,4.0,179.0,0,0,1,,,0,To renovate,1117.31843575419,Flanders,Flemish Brabant
3937,20215956,7860,200000,house,3.0,204.0,0,0,1,10.0,95.0,0,To be done up,980.3921568627451,Wallonia,Hainaut
2067,11075995,4100,200000,house,4.0,155.0,1,0,1,13.0,140.0,0,Good,1290.3225806451612,Wallonia,Liège
3766,20242513,8800,200000,house,3.0,123.0,1,0,1,,,0,Good,1626.0162601626016,Flanders,West Flanders
6182,20228166,1090,200000,apartment,2.0,89.0,1,0,1,7.0,,0,To be done up,2247.191011235955,Brussels,Brussels
5951,20243093,1040,200000,apartment,1.0,45.0,0,0,1,1.0,,0,To be done up,4444.444444444444,Brussels,Brussels
10302,20103088,2300,200000,apartment,1.0,65.0,1,0,1,50.0,100.0,0,Good,3076.923076923077,Flanders,Antwerp
6674,20195302,9000,200000,apartment,1.0,27.0,0,1,1,,,0,Good,7407.407407407408,Flanders,East Flanders
1780,20223999,6440,200000,house,2.0,61.0,0,0,1,15.0,,0,As new,3278.688524590164,Wallonia,Hainaut
6178,20242769,1745,200000,apartment,1.0,64.0,1,0,1,,,0,Good,3125.0,Flanders,Flemish Brabant
9100,20211536,8400,200000,apartment,2.0,70.0,0,0,1,1.0,,0,Just renovated,2857.1428571428573,Flanders,West Flanders
9099,20212901,5000,200000,apartment,2.0,75.0,1,0,1,30.0,10.0,0,Just renovated,2666.6666666666665,Wallonia,Namur
6144,20239183,1060,200000,apartment,1.0,40.0,1,0,1,2.0,,0,Good,5000.0,Brussels,Brussels
7874,20055449,1080,200000,apartment,1.0,70.0,1,0,1,23.0,,0,Good,2857.1428571428573,Brussels,Brussels
7183,20099861,1050,200000,apartment,1.0,66.0,1,0,1,,,0,As new,3030.3030303030305,Brussels,Brussels
9960,11091141,4000,200000,apartment,2.0,76.0,0,0,1,6.0,,0,To renovate,2631.5789473684213,Wallonia,Liège
5673,20221840,1070,200000,apartment,2.0,66.0,0,0,1,3.0,,0,As new,3030.3030303030305,Brussels,Brussels
1159,20198095,2660,200000,house,2.0,115.0,0,0,1,,81.0,0,To renovate,1739.1304347826087,Flanders,Antwerp
4030,20212179,4367,200000,house,2.0,130.0,0,0,1,50.0,1500.0,0,Good,1538.4615384615386,Wallonia,Liège
8468,11467273,4280,200000,apartment,2.0,103.0,1,0,1,2.0,,0,Good,1941.7475728155339,Wallonia,Liège
10303,11399999,6700,200000,apartment,2.0,127.0,1,0,1,,200.0,0,Good,1574.8031496062993,Wallonia,Luxembourg
9061,10671323,1070,199990,apartment,2.0,80.0,0,0,1,17.0,,0,Good,2499.875,Brussels,Brussels
9062,10447388,1070,199990,apartment,2.0,74.0,1,0,1,15.0,,0,As new,2702.5675675675675,Brussels,Brussels
9064,10142647,1070,199990,apartment,3.0,99.0,0,0,1,7.0,,0,To be done up,2020.1010101010102,Brussels,Brussels
9063,10372740,1070,199990,apartment,2.0,74.0,1,0,1,15.0,,0,As new,2702.5675675675675,Brussels,Brussels
5816,20051715,2640,199900,apartment,1.0,55.0,1,0,1,30.0,106.0,0,Good,3634.5454545454545,Flanders,Antwerp
5962,20212495,4100,199900,apartment,3.0,130.0,1,0,1,,,0,As new,1537.6923076923076,Wallonia,Liège
7450,20200881,9120,199900,apartment,2.0,80.0,1,0,1,,24.0,0,To renovate,2498.75,Flanders,East Flanders
7595,20208759,2140,199900,apartment,3.0,100.0,1,0,1,22.0,,0,To be done up,1999.0,Flanders,Antwerp
7658,20150266,2060,199900,apartment,1.0,104.0,1,0,1,7.0,,0,Good,1922.1153846153845,Flanders,Antwerp
6807,20207515,2630,199900,apartment,2.0,81.0,1,0,1,,,0,Good,2467.901234567901,Flanders,Antwerp
2,20245215,4102,199900,house,3.0,131.0,1,0,1,40.0,30.0,0,As new,1525.9541984732825,Wallonia,Liège
5504,20240519,2060,199900,apartment,1.0,61.0,1,0,1,1.0,,0,As new,3277.0491803278687,Flanders,Antwerp
1694,20235589,4000,199900,house,6.0,230.0,1,0,1,6.0,,0,Good,869.1304347826087,Wallonia,Liège
4363,20143396,9300,199900,house,4.0,126.0,0,0,1,,,0,To renovate,1586.5079365079366,Flanders,East Flanders
5336,20239742,7500,199890,apartment,2.0,70.0,1,0,1,,,0,Good,2855.5714285714284,Wallonia,Hainaut
2066,20166659,9600,199500,house,4.0,201.0,1,0,1,10.0,49.0,0,To be done up,992.5373134328358,Flanders,East Flanders
6510,20227245,9600,199500,apartment,2.0,83.0,1,0,1,,,0,As new,2403.614457831325,Flanders,East Flanders
5497,20230178,8540,199500,apartment,1.0,73.0,1,0,1,,,0,Good,2732.876712328767,Flanders,West Flanders
3000,11438396,9230,199500,house,2.0,150.0,0,0,1,45.0,45.0,0,Good,1330.0,Flanders,East Flanders
7182,20139247,1800,199500,apartment,1.0,51.0,0,0,1,7.0,,0,As new,3911.764705882353,Flanders,Flemish Brabant
5132,20210275,4570,199500,house,3.0,240.0,0,0,1,,500.0,0,To be done up,831.25,Wallonia,Liège
6430,20162774,2100,199000,apartment,2.0,106.0,1,0,1,6.0,,0,Good,1877.3584905660377,Flanders,Antwerp
3161,20242532,8000,199000,house,2.0,70.0,0,0,1,,,0,As new,2842.8571428571427,Flanders,West Flanders
5565,20221625,2100,199000,apartment,2.0,76.0,0,0,1,,,0,Good,2618.4210526315787,Flanders,Antwerp
217,20229675,8560,199000,house,3.0,155.0,0,0,1,,,0,Just renovated,1283.8709677419354,Flanders,West Flanders
3847,20141055,6698,199000,house,6.0,320.0,0,0,1,1000.0,3846.0,0,To be done up,621.875,Wallonia,Luxembourg
4672,20153024,8870,199000,house,3.0,134.0,1,0,1,,,0,Good,1485.0746268656717,Flanders,West Flanders
4673,11491581,9100,199000,house,5.0,247.0,1,0,1,12.0,,0,To renovate,805.668016194332,Flanders,East Flanders
6022,20225460,5537,199000,apartment,2.0,89.0,0,1,1,,,0,Just renovated,2235.955056179775,Wallonia,Namur
9518,20166628,1080,199000,apartment,2.0,100.0,0,0,1,,,0,To renovate,1990.0,Brussels,Brussels
